,area_fips,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
70,C1042,2013,0.65,0.32,0.1,33,280,4877711
71,C1042,2014,0.65,0.32,0.1,35,282,5027861
72,C1042,2015,0.66,0.32,0.09,36,298,4826172
73,C1042,2016,0.67,0.31,0.09,35,308,5228255
74,C1042,2017,0.68,0.33,0.1,36,312,5702975
75,C1042,2018,0.67,0.0,0.0,37,0,0
76,C1050,2001,0.0,0.0,0.0,0,0,0
77,C1050,2002,0.0,0.0,0.0,0,0,0
78,C1050,2003,0.0,0.0,0.0,0,0,0
79,C1050,2004,0.09,0.0,0.0,1,0,0
80,C1050,2005,0.09,0.0,0.0,1,0,0
81,C1050,2006,0.18,0.0,0.0,2,0,0
82,C1050,2007,0.26,0.0,0.0,3,0,0
83,C1050,2008,0.35,0.0,0.0,4,0,0
84,C1050,2009,0.26,0.0,0.0,3,0,0
85,C1050,2010,0.18,0.0,0.0,2,0,0
86,C1050,2011,0.18,0.0,0.0,2,0,0
87,C1050,2012,0.37,0.6,0.22,4,99,1723763
88,C1050,2013,0.37,0.49,0.18,4,81,1388767
89,C1050,2014,0.35,0.56,0.2,4,91,1581116
90,C1050,2015,0.26,0.0,0.0,3,0,0
91,C1050,2016,0.27,0.0,0.0,3,0,0
92,C1050,2017,0.3,0.32,0.11,3,57,959850
93,C1050,2018,0.38,0.33,0.13,4,57,1108603
94,C1054,2013,0.67,0.31,0.07,6,36,375604
95,C1054,2014,0.52,0.37,0.08,5,44,456838
96,C1054,2015,0.49,0.44,0.09,5,56,591429
97,C1054,2016,0.59,0.49,0.09,6,68,634300
98,C1054,2017,0.67,0.49,0.12,7,66,847720
99,C1054,2018,0.61,0.65,0.15,7,89,1158927
100,C1058,2001,0.0,0.0,0.0,0,0,0
101,C1058,2002,0.0,0.0,0.0,0,0,0
102,C1058,2003,0.0,0.0,0.0,0,0,0
103,C1058,2004,0.54,0.0,0.0,36,0,0
104,C1058,2005,0.56,0.35,0.15,37,426,9363675
105,C1058,2006,0.56,0.39,0.2,38,468,12183202
106,C1058,2007,0.55,0.34,0.12,37,407,7245645
107,C1058,2008,0.6,0.37,0.13,40,452,8566799
108,C1058,2009,0.66,0.0,0.0,44,0,0
109,C1058,2010,0.66,0.0,0.0,44,0,0
110,C1058,2011,0.65,0.0,0.0,43,0,0
111,C1058,2012,0.65,0.0,0.0,43,0,0
112,C1058,2013,0.65,0.35,0.13,44,426,9640374
113,C1058,2014,0.57,0.34,0.13,42,414,9860854
114,C1058,2015,0.62,0.0,0.0,46,0,0
115,C1058,2016,0.72,0.0,0.0,51,0,0
116,C1058,2017,0.76,0.0,0.0,54,0,0
117,C1058,2018,0.74,0.0,0.0,55,0,0
118,C1074,1990,0.66,0.64,0.28,33,463,5372013
119,C1074,1991,0.71,0.76,0.32,39,555,6264096
120,C1074,1992,0.76,0.68,0.32,43,512,6806813
121,C1074,1993,0.78,0.87,0.33,46,663,7783800
122,C1074,1994,0.76,0.8,0.37,48,676,9450212
123,C1074,1995,0.81,0.67,0.35,56,642,10152998
124,C1074,1996,0.87,0.61,0.29,60,632,9885147
125,C1074,1997,0.86,0.72,0.27,61,791,9862959
126,C1074,1998,0.86,0.72,0.27,63,738,10111201
127,C1074,1999,0.83,0.67,0.27,61,705,10215358
128,C1074,2000,0.93,0.66,0.25,65,677,9975317
129,C1074,2001,0.0,0.0,0.0,0,0,0
130,C1074,2002,0.0,0.0,0.0,0,0,0
131,C1074,2003,0.0,0.0,0.0,0,0,0
132,C1074,2004,0.91,0.0,0.0,54,0,0
133,C1074,2005,0.96,0.0,0.0,56,0,0
134,C1074,2006,0.97,0.0,0.0,59,0,0
135,C1074,2007,0.92,0.0,0.0,57,0,0
136,C1074,2008,1.0,0.0,0.0,62,0,0
137,C1074,2009,1.07,0.0,0.0,66,0,0
138,C1074,2010,1.19,0.0,0.0,73,0,0
139,C1074,2011,1.15,0.0,0.0,70,0,0
140,C1074,2012,1.14,0.0,0.0,70,0,0
141,C1074,2013,1.11,0.0,0.0,69,0,0
142,C1074,2014,1.72,0.0,0.0,114,0,0
143,C1074,2015,2.06,0.0,0.0,140,0,0
144,C1074,2016,1.37,0.0,0.0,91,0,0
145,C1074,2017,0.98,0.0,0.0,65,0,0
146,C1074,2018,0.95,0.0,0.0,69,0,0
147,C1078,2001,0.0,0.0,0.0,0,0,0
148,C1078,2002,0.0,0.0,0.0,0,0,0
149,C1078,2003,0.0,0.0,0.0,0,0,0
150,C1078,2004,0.36,0.4,0.11,4,70,709276
151,C1078,2005,0.36,0.0,0.0,4,0,0
152,C1078,2006,0.26,0.0,0.0,3,0,0
153,C1078,2007,0.26,0.0,0.0,3,0,0
154,C1078,2008,0.26,0.0,0.0,3,0,0
155,C1078,2009,0.17,0.0,0.0,2,0,0
156,C1078,2010,0.17,0.0,0.0,2,0,0
157,C1078,2011,0.18,0.0,0.0,2,0,0
158,C1078,2012,0.27,0.0,0.0,3,0,0
159,C1078,2013,0.26,0.0,0.0,3,0,0
160,C1078,2014,0.26,0.0,0.0,3,0,0
161,C1078,2015,0.25,0.0,0.0,3,0,0
162,C1078,2016,0.17,0.0,0.0,2,0,0
163,C1078,2017,0.17,0.0,0.0,2,0,0
164,C1078,2018,0.24,0.0,0.0,3,0,0
165,C1090,2001,0.0,0.0,0.0,0,0,0
166,C1090,2002,0.0,0.0,0.0,0,0,0
167,C1090,2003,0.0,0.0,0.0,0,0,0
168,C1090,2004,0.53,0.43,0.17,31,400,7540259
169,C1090,2005,0.58,0.0,0.0,33,0,0
170,C1090,2006,0.56,0.0,0.0,33,0,0
171,C1090,2007,0.56,0.43,0.14,33,395,6522275
172,C1090,2008,0.53,0.4,0.14,31,373,7123538
173,C1090,2009,0.5,0.4,0.15,29,359,7417481
174,C1090,2010,0.46,0.42,0.23,26,390,11716982
175,C1090,2011,0.47,0.37,0.2,26,342,10417790
176,C1090,2012,0.48,0.0,0.0,27,0,0
177,C1090,2013,0.48,0.0,0.0,27,0,0
178,C1090,2014,0.46,0.0,0.0,27,0,0
179,C1090,2015,0.43,0.0,0.0,26,0,0
180,C1090,2016,0.43,0.34,0.16,25,364,10325095
181,C1090,2017,0.41,0.31,0.15,24,325,9762637
182,C1090,2018,0.47,0.39,0.23,29,401,14794970
183,C1102,2001,0.0,0.0,0.0,0,0,0
184,C1102,2002,0.0,0.0,0.0,0,0,0
185,C1102,2003,0.0,0.0,0.0,0,0,0
186,C1102,2004,0.49,0.0,0.0,5,0,0
187,C1102,2005,0.4,0.0,0.0,4,0,0
188,C1102,2006,0.49,0.0,0.0,5,0,0
189,C1102,2007,0.49,0.24,0.06,5,40,416997
190,C1102,2008,0.5,0.0,0.0,5,0,0
191,C1102,2009,0.5,0.0,0.0,5,0,0
192,C1102,2010,0.4,0.0,0.0,4,0,0
193,C1102,2011,0.4,0.0,0.0,4,0,0
194,C1102,2012,0.4,0.0,0.0,4,0,0
195,C1102,2013,0.4,0.0,0.0,4,0,0
196,C1102,2014,0.28,0.0,0.0,3,0,0
197,C1102,2015,0.38,0.0,0.0,4,0,0
198,C1102,2016,0.4,0.0,0.0,4,0,0
199,C1102,2017,0.3,0.0,0.0,3,0,0
200,C1102,2018,0.28,0.0,0.0,3,0,0
201,C1110,2001,0.0,0.0,0.0,0,0,0
202,C1110,2002,0.0,0.0,0.0,0,0,0
203,C1110,2003,0.0,0.0,0.0,0,0,0
204,C1110,2004,0.5,0.0,0.0,9,0,0
205,C1110,2005,0.39,0.0,0.0,7,0,0
206,C1110,2006,0.38,0.0,0.0,7,0,0
207,C1110,2007,0.37,0.0,0.0,7,0,0
208,C1110,2008,0.44,0.0,0.0,8,0,0
209,C1110,2009,0.44,0.0,0.0,8,0,0
210,C1110,2010,0.44,0.0,0.0,8,0,0
211,C1110,2011,0.45,0.0,0.0,8,0,0
212,C1110,2012,0.44,0.0,0.0,8,0,0
213,C1110,2013,0.42,0.0,0.0,8,0,0
214,C1110,2014,0.35,0.0,0.0,7,0,0
215,C1110,2015,0.24,0.3,0.09,5,100,1598079
216,C1110,2016,0.2,0.0,0.0,4,0,0
217,C1110,2017,0.25,0.28,0.11,5,95,2075054
218,C1110,2018,0.28,0.0,0.0,6,0,0
219,C1118,1990,1.58,0.91,0.29,10,83,646144
220,C1118,1991,1.21,0.9,0.21,8,84,467226
221,C1118,1992,1.19,0.91,0.22,8,86,543170
222,C1118,1993,1.45,0.93,0.18,10,87,473013
223,C1118,1994,1.41,0.93,0.2,10,94,555126
224,C1118,1995,1.64,0.83,0.24,12,92,735837
225,C1118,1996,1.45,0.82,0.19,11,98,707536
226,C1118,1997,1.51,0.87,0.19,12,110,775121
227,C1118,1998,1.65,1.13,0.25,14,137,1068400
228,C1118,1999,1.59,0.95,0.25,14,119,1074432
229,C1118,2000,1.67,0.83,0.3,14,100,1309730
230,C1118,2001,1.31,0.75,0.3,10,87,1333399
231,C1118,2002,1.14,0.68,0.29,8,83,1349581
232,C1118,2003,0.87,0.71,0.28,6,83,1337820
233,C1118,2004,0.87,0.0,0.0,6,0,0
234,C1118,2005,0.9,0.71,0.34,6,83,1728274
235,C1118,2006,1.17,0.7,0.38,8,82,2017478
236,C1118,2007,1.03,0.65,0.41,7,77,2245125
237,C1118,2008,0.87,0.62,0.33,6,75,1912888
238,C1118,2009,0.85,0.0,0.0,6,0,0
239,C1118,2010,0.72,0.0,0.0,5,0,0
240,C1118,2011,0.58,0.0,0.0,4,0,0
241,C1118,2012,0.58,0.0,0.0,4,0,0
242,C1118,2013,0.55,0.0,0.0,4,0,0
243,C1118,2014,0.52,0.0,0.0,4,0,0
244,C1118,2015,0.38,0.0,0.0,3,0,0
245,C1118,2016,0.53,0.0,0.0,4,0,0
246,C1118,2017,0.64,0.43,0.2,5,59,1663380
247,C1118,2018,0.6,0.6,0.23,5,80,1936625
248,C1126,2001,0.0,0.0,0.0,0,0,0
249,C1126,2002,0.0,0.0,0.0,0,0,0
250,C1126,2003,0.0,0.0,0.0,0,0,0
251,C1126,2004,0.62,0.0,0.0,18,0,0
252,C1126,2005,0.59,0.0,0.0,17,0,0
253,C1126,2006,0.54,0.0,0.0,16,0,0
254,C1126,2007,0.61,0.0,0.0,18,0,0
255,C1126,2008,0.54,0.0,0.0,16,0,0
256,C1126,2009,0.54,0.0,0.0,16,0,0
257,C1126,2010,0.62,0.0,0.0,18,0,0
258,C1126,2011,0.65,0.0,0.0,19,0,0
259,C1126,2012,0.57,0.0,0.0,17,0,0
260,C1126,2013,0.49,0.0,0.0,15,0,0
261,C1126,2014,0.5,0.0,0.0,16,0,0
262,C1126,2015,0.52,0.0,0.0,17,0,0
263,C1126,2016,0.51,0.0,0.0,16,0,0
264,C1126,2017,0.42,0.0,0.0,13,0,0
265,C1126,2018,0.4,0.0,0.0,13,0,0
266,C1130,1990,0.85,0.74,0.18,7,98,773474
267,C1130,1991,0.95,0.62,0.2,8,83,810430
268,C1130,1992,0.8,0.56,0.17,7,75,709647
269,C1130,1993,1.0,0.67,0.21,9,85,885094
270,C1130,1994,1.08,0.8,0.24,10,108,1138906
271,C1130,1995,0.92,0.75,0.24,9,111,1239593
272,C1130,1996,0.99,0.64,0.23,10,100,1305584
273,C1130,1997,0.88,0.56,0.24,9,88,1385355
274,C1130,1998,0.76,0.66,0.28,8,95,1542190
275,C1130,1999,0.78,0.89,0.35,8,127,1902095
276,C1130,2000,0.84,0.98,0.38,8,133,2042699
277,C1130,2001,1.0,0.92,0.47,9,117,2345403
278,C1130,2002,1.05,0.92,0.45,9,122,2352369
279,C1130,2003,1.11,0.95,0.45,9,119,2262891
280,C1130,2004,1.29,1.19,0.47,10,150,2435676
281,C1130,2005,1.49,1.11,0.62,11,134,3002190
282,C1130,2006,1.36,1.2,0.69,10,138,3245586
283,C1130,2007,1.38,1.29,0.69,10,142,3106621
284,C1130,2008,1.4,1.25,0.65,10,139,2835562
285,C1130,2009,1.43,1.35,0.66,10,147,2834066
286,C1130,2010,1.34,1.19,0.58,9,133,2669362
287,C1130,2011,1.2,1.21,0.55,8,131,2521620
288,C1130,2012,0.89,1.18,0.47,6,128,2238336
289,C1134,2001,0.0,0.0,0.0,0,0,0
290,C1134,2002,0.0,0.0,0.0,0,0,0
291,C1134,2003,0.0,0.0,0.0,0,0,0
292,C1134,2004,0.18,0.0,0.0,2,0,0
293,C1134,2005,0.18,0.0,0.0,2,0,0
294,C1134,2006,0.17,0.0,0.0,2,0,0
295,C1134,2007,0.19,0.0,0.0,2,0,0
296,C1134,2008,0.19,0.0,0.0,2,0,0
297,C1134,2009,0.19,0.0,0.0,2,0,0
298,C1134,2010,0.3,0.0,0.0,3,0,0
299,C1134,2011,0.31,0.0,0.0,3,0,0
300,C1134,2012,0.2,0.0,0.0,2,0,0
301,C1146,1990,0.98,0.31,0.13,20,145,2176542
302,C1146,1991,1.12,0.42,0.17,24,196,2656684
303,C1146,1992,1.11,0.46,0.18,25,220,3119125
304,C1146,1993,1.1,0.47,0.17,26,217,2925732
305,C1146,1994,1.16,0.44,0.17,29,220,3150976
306,C1146,1995,1.16,0.43,0.17,32,227,3443294
307,C1146,1996,1.09,0.39,0.13,32,224,3138052
308,C1146,1997,1.01,0.33,0.1,31,202,2667091
309,C1146,1998,0.93,0.34,0.1,30,194,2750850
310,C1146,1999,0.83,0.71,0.17,26,410,4597680
311,C1146,2000,0.87,0.29,0.12,27,165,3585296
312,C1146,2001,1.0,0.37,0.16,30,203,4659064
313,C1146,2002,0.94,0.28,0.12,27,162,3869271
314,C1146,2003,1.03,0.25,0.12,27,137,3745744
315,C1146,2004,1.03,0.23,0.12,26,132,3885604
316,C1146,2005,1.05,0.38,0.2,26,209,6453612
317,C1146,2006,1.04,0.42,0.23,26,228,7561869
318,C1146,2007,1.0,0.0,0.0,24,0,0
319,C1146,2008,0.96,0.0,0.0,23,0,0
320,C1146,2009,0.88,0.0,0.0,21,0,0
321,C1146,2010,0.8,0.0,0.0,19,0,0
322,C1146,2011,0.74,0.0,0.0,17,0,0
323,C1146,2012,0.77,0.0,0.0,18,0,0
324,C1146,2013,0.78,0.31,0.23,19,174,8246109
325,C1146,2014,0.67,0.0,0.0,17,0,0
326,C1146,2015,0.71,0.0,0.0,18,0,0
327,C1146,2016,0.74,0.0,0.0,18,0,0
328,C1146,2017,0.73,0.0,0.0,18,0,0
329,C1146,2018,0.69,0.0,0.0,18,0,0
330,C1150,2001,0.0,0.0,0.0,0,0,0
331,C1150,2002,0.69,0.37,0.16,6,51,747663
332,C1150,2003,0.61,0.44,0.12,5,60,595150
333,C1150,2004,0.63,0.41,0.12,5,58,643858
334,C1150,2005,0.51,0.39,0.11,4,54,590296
335,C1150,2006,0.64,0.35,0.09,5,48,495801
336,C1150,2007,0.51,0.0,0.0,4,0,0
337,C1150,2008,0.52,0.0,0.0,4,0,0
338,C1150,2009,0.53,0.36,0.1,4,48,589989
339,C1150,2010,0.41,0.0,0.0,3,0,0
340,C1150,2011,0.41,0.0,0.0,3,0,0
341,C1150,2012,0.42,0.0,0.0,3,0,0
342,C1150,2013,0.55,0.0,0.0,4,0,0
343,C1150,2014,0.52,0.0,0.0,4,0,0
344,C1150,2015,0.39,0.0,0.0,3,0,0
345,C1150,2016,0.4,0.0,0.0,3,0,0
346,C1150,2017,0.26,0.0,0.0,2,0,0
347,C1150,2018,0.25,0.0,0.0,2,0,0
348,C1154,2001,0.0,0.0,0.0,0,0,0
349,C1154,2002,0.43,0.21,0.08,8,69,1040618
350,C1154,2003,0.44,0.24,0.07,8,76,855906
351,C1154,2004,0.45,0.22,0.06,8,72,794839
352,C1154,2005,0.57,0.0,0.0,10,0,0
353,C1154,2006,0.45,0.0,0.0,8,0,0
354,C1154,2007,0.4,0.0,0.0,7,0,0
355,C1154,2008,0.4,0.0,0.0,7,0,0
356,C1154,2009,0.41,0.2,0.04,7,64,526634
357,C1154,2010,0.42,0.21,0.03,7,66,476262
358,C1154,2011,0.42,0.0,0.0,7,0,0
359,C1154,2012,0.29,0.0,0.0,5,0,0
360,C1154,2013,0.29,0.0,0.0,5,0,0
361,C1154,2014,0.22,0.12,0.02,4,39,287609
362,C1154,2015,0.16,0.08,0.0,3,27,74055
363,C1154,2016,0.28,0.0,0.0,5,0,0
364,C1154,2017,0.33,0.0,0.0,6,0,0
365,C1154,2018,0.36,0.0,0.0,7,0,0
366,C1164,2013,0.47,0.0,0.0,3,0,0
367,C1164,2014,0.45,0.0,0.0,3,0,0
368,C1164,2015,0.46,0.0,0.0,3,0,0
369,C1164,2016,0.48,0.0,0.0,3,0,0
370,C1164,2017,0.47,0.0,0.0,3,0,0
371,C1164,2018,0.6,0.0,0.0,4,0,0
372,C1170,1990,0.51,0.35,0.1,13,125,891135
373,C1170,1991,0.62,0.42,0.16,17,154,1439388
374,C1170,1992,0.67,0.4,0.14,19,150,1342015
375,C1170,1993,0.68,0.4,0.14,20,146,1434450
376,C1170,1994,0.71,0.46,0.18,22,183,1921173
377,C1170,1995,0.65,0.4,0.16,22,174,1989002
378,C1170,1996,0.57,0.39,0.16,20,190,2349892
379,C1170,1997,0.57,0.38,0.16,21,194,2560653
380,C1170,1998,0.54,0.43,0.16,21,213,2752942
381,C1170,1999,0.57,0.45,0.18,23,222,2887279
382,C1170,2000,0.56,0.45,0.16,22,216,2635738
383,C1170,2001,0.0,0.0,0.0,0,0,0
384,C1170,2002,0.64,0.47,0.16,24,224,2783001
385,C1170,2003,0.66,0.43,0.16,23,198,2765414
386,C1170,2004,0.64,0.0,0.0,22,0,0
387,C1170,2005,0.66,0.0,0.0,23,0,0
388,C1170,2006,0.77,0.0,0.0,28,0,0
389,C1170,2007,0.78,0.0,0.0,30,0,0
390,C1170,2008,0.72,0.0,0.0,28,0,0
391,C1170,2009,0.74,0.0,0.0,28,0,0
392,C1170,2010,0.95,0.0,0.0,35,0,0
393,C1170,2011,0.96,0.0,0.0,35,0,0
394,C1170,2012,0.97,0.0,0.0,36,0,0
395,C1170,2013,1.24,0.0,0.0,46,0,0
396,C1170,2014,1.27,0.0,0.0,51,0,0
397,C1170,2015,1.18,0.0,0.0,49,0,0
398,C1170,2016,1.23,0.0,0.0,51,0,0
399,C1170,2017,1.24,0.0,0.0,53,0,0
400,C1170,2018,1.3,0.78,0.35,59,432,10132503
401,C1202,1990,0.49,0.22,0.06,5,35,246887
402,C1202,1991,0.64,0.23,0.07,7,36,293518
403,C1202,1992,0.71,0.24,0.09,8,39,369950
404,C1202,1993,0.93,0.26,0.08,11,42,381251
405,C1202,1994,0.72,0.39,0.11,9,69,515660
406,C1202,1995,0.6,0.33,0.09,8,67,514872
407,C1202,1996,0.57,0.29,0.08,8,64,553831
408,C1202,1997,0.68,0.25,0.06,10,59,445115
409,C1202,1998,0.72,0.31,0.07,11,69,536379
410,C1202,1999,0.95,0.63,0.19,15,143,1423348
411,C1202,2000,0.93,0.55,0.14,14,118,1085610
412,C1202,2001,0.0,0.0,0.0,0,0,0
413,C1202,2002,0.83,0.29,0.08,12,65,650025
414,C1202,2003,0.85,0.37,0.1,12,80,849918
415,C1202,2004,0.86,0.49,0.12,12,108,1096796
416,C1202,2005,0.86,0.48,0.13,12,104,1221968
417,C1202,2006,0.85,0.46,0.11,12,102,1069567
418,C1202,2007,1.13,0.0,0.0,16,0,0
419,C1202,2008,1.26,0.0,0.0,18,0,0
420,C1202,2009,0.9,0.52,0.17,13,113,1659761
421,C1202,2010,1.0,0.0,0.0,14,0,0
422,C1202,2011,1.02,0.51,0.18,14,110,1894939
423,C1202,2012,1.01,0.48,0.17,14,105,1785042
424,C1202,2013,1.06,0.0,0.0,15,0,0
425,C1202,2014,0.98,0.56,0.15,15,124,1706142
426,C1202,2015,1.03,0.47,0.14,16,111,1738279
427,C1202,2016,0.98,0.5,0.16,15,131,2107425
428,C1202,2017,0.98,0.62,0.16,14,159,2175930
429,C1202,2018,0.93,0.64,0.17,14,164,2458988
430,C1206,1990,1.01,1.64,1.52,278,6863,203196788
431,C1206,1991,1.05,1.63,1.57,312,6780,207922194
432,C1206,1992,1.02,0.81,0.48,314,3473,72599563
433,C1206,1993,1.04,0.84,0.52,337,3695,84096132
434,C1206,1994,1.01,0.72,0.51,346,3519,87793730
435,C1206,1995,1.06,0.72,0.53,394,3964,105275101
436,C1206,1996,1.07,0.72,0.51,427,4391,127028142
437,C1206,1997,1.1,0.72,0.49,463,4659,131046606
438,C1206,1998,1.06,0.75,0.48,475,4735,138812728
439,C1206,1999,1.07,0.79,0.51,494,5256,153269035
440,C1206,2000,1.13,0.77,0.46,490,4960,150361037
441,C1206,2001,0.0,0.0,0.0,0,0,0
442,C1206,2002,1.13,0.8,0.41,486,5179,136770944
443,C1206,2003,1.14,0.73,0.41,482,4503,137037248
444,C1206,2004,1.1,0.65,0.35,457,4164,124580468
445,C1206,2005,1.1,0.65,0.35,457,4125,128911941
446,C1206,2006,1.14,0.68,0.37,484,4319,139796228
447,C1206,2007,1.18,0.63,0.37,506,4099,145133824
448,C1206,2008,1.19,0.62,0.39,511,4007,151457578
449,C1206,2009,1.19,0.64,0.4,512,3867,149060959
450,C1206,2010,1.18,0.59,0.37,499,3659,143337477
451,C1206,2011,1.23,0.65,0.39,521,3984,158429849
452,C1206,2012,1.2,0.64,0.38,519,3999,162510846
453,C1206,2013,1.21,0.81,0.54,542,5183,230356299
454,C1206,2014,1.14,0.78,0.35,555,5171,161165472
455,C1206,2015,1.17,0.94,0.41,591,6573,203624416
456,C1206,2016,1.25,1.17,0.9,622,9042,481655348
457,C1206,2017,1.24,1.79,1.56,569,13593,848636817
458,C1206,2018,1.24,1.74,1.48,602,13221,840073547
459,C1210,1990,0.42,0.38,0.17,8,142,1949993
460,C1210,1991,0.48,0.42,0.19,10,148,1949083
461,C1210,1992,0.33,0.59,0.21,7,210,2457124
462,C1210,1993,0.29,0.61,0.2,6,208,2405731
463,C1210,1994,0.42,0.32,0.09,9,119,1128328
464,C1210,1995,0.39,0.29,0.08,9,119,1103954
465,C1210,1997,0.37,0.2,0.06,9,94,961322
466,C1210,1998,0.35,0.26,0.07,9,111,1169572
467,C1210,1999,0.38,0.29,0.09,10,125,1528884
468,C1210,2000,0.44,0.28,0.11,10,117,1832112
469,C1210,2001,0.45,0.28,0.07,10,113,1241433
470,C1210,2002,0.51,0.29,0.1,11,125,1787917
471,C1210,2003,0.44,0.24,0.08,9,98,1408522
472,C1210,2004,0.54,0.21,0.06,11,90,1225207
473,C1210,2005,0.5,0.24,0.07,10,98,1281248
474,C1210,2006,0.43,0.2,0.04,9,83,853241
475,C1210,2007,0.38,0.3,0.08,8,122,1623408
476,C1210,2008,0.53,0.33,0.1,11,135,1979527
477,C1210,2009,0.59,0.35,0.11,12,133,2057384
478,C1210,2010,0.55,0.33,0.11,11,127,2293391
479,C1210,2011,0.62,0.28,0.08,12,104,1591206
480,C1210,2012,0.63,0.24,0.09,12,92,1729395
481,C1210,2013,0.63,0.25,0.1,12,93,1842971
482,C1210,2014,0.59,0.24,0.09,12,86,1713941
483,C1210,2015,0.55,0.25,0.09,11,90,1737201
484,C1210,2016,0.62,0.24,0.08,12,93,1664219
485,C1210,2017,0.61,0.26,0.08,12,94,1685638
486,C1210,2018,0.54,0.26,0.08,11,94,1640165
487,C1222,2001,0.0,0.0,0.0,0,0,0
488,C1222,2002,0.0,0.0,0.0,0,0,0
489,C1222,2003,0.0,0.0,0.0,0,0,0
490,C1222,2004,0.28,0.0,0.0,2,0,0
491,C1222,2005,0.4,0.0,0.0,3,0,0
492,C1222,2006,0.39,0.0,0.0,3,0,0
493,C1222,2007,0.51,0.0,0.0,4,0,0
